SettlementPoint,month,day_of_week,hr,Normalized_Hour_Average
HB_HUBAVG,2,Sat,23,0.8517352464444
HB_HUBAVG,2,Sat,24,0.771885067090238
HB_HUBAVG,2,Sun,1,0.753131726445453
HB_HUBAVG,2,Sun,2,0.687867357159602
HB_HUBAVG,2,Sun,3,0.640436459731901
HB_HUBAVG,2,Sun,4,0.659429277752914
HB_HUBAVG,2,Sun,5,0.694687040470558
HB_HUBAVG,2,Sun,6,0.746107452635168
HB_HUBAVG,2,Sun,7,0.917486094239499
HB_HUBAVG,2,Sun,8,0.997958357308782
HB_HUBAVG,2,Sun,9,1.16906421158067
HB_HUBAVG,2,Sun,10,1.2216780683247
HB_HUBAVG,2,Sun,11,1.14915073631268
HB_HUBAVG,2,Sun,12,1.09612769857
HB_HUBAVG,2,Sun,13,1.06915585107517
HB_HUBAVG,2,Sun,14,1.05036762355348
HB_HUBAVG,2,Sun,15,1.03400038360719
HB_HUBAVG,2,Sun,16,1.02325938239243
HB_HUBAVG,2,Sun,17,1.02356626814142
HB_HUBAVG,2,Sun,18,1.20200328197259
HB_HUBAVG,2,Sun,19,1.76844617778062
HB_HUBAVG,2,Sun,20,1.23071414871172
HB_HUBAVG,2,Sun,21,1.09595720648722
HB_HUBAVG,2,Sun,22,1.01248428276112
HB_HUBAVG,2,Sun,23,0.922396266223387
HB_HUBAVG,2,Sun,24,0.834524646761716
HB_HUBAVG,3,Tue,1,0.595027765154454
HB_HUBAVG,3,Tue,2,0.536460469292072
HB_HUBAVG,3,Tue,3,0.509437935735583
HB_HUBAVG,3,Tue,4,0.520632668669157
HB_HUBAVG,3,Tue,5,0.588621274426131
HB_HUBAVG,3,Tue,6,0.760820651511289
HB_HUBAVG,3,Tue,7,2.4003502510502
HB_HUBAVG,3,Tue,8,2.15712528125381
HB_HUBAVG,3,Tue,9,1.2546968000798
HB_HUBAVG,3,Tue,10,0.985712860642201
HB_HUBAVG,3,Tue,11,0.893295352523249
HB_HUBAVG,3,Tue,12,0.902140299930172
HB_HUBAVG,3,Tue,13,0.894581084226511
HB_HUBAVG,3,Tue,14,0.970084570111172
HB_HUBAVG,3,Tue,15,1.02186852284945
HB_HUBAVG,3,Tue,16,1.10641646623292
HB_HUBAVG,3,Tue,17,1.1740503873821
HB_HUBAVG,3,Tue,18,1.06722381707141
HB_HUBAVG,3,Tue,19,1.2378049456335
HB_HUBAVG,3,Tue,20,1.16043936555791
HB_HUBAVG,3,Tue,21,0.981057625164873
HB_HUBAVG,3,Tue,22,0.843218319459993
HB_HUBAVG,3,Tue,23,0.763702463949635
HB_HUBAVG,3,Tue,24,0.675230822092418
HB_HUBAVG,3,Wed,1,0.708628600685488
HB_HUBAVG,3,Wed,2,0.645415026594444
HB_HUBAVG,3,Wed,3,0.621256640458122
HB_HUBAVG,3,Wed,4,0.627544082206344
HB_HUBAVG,3,Wed,5,0.692949129769798
HB_HUBAVG,3,Wed,6,0.841004034006972
HB_HUBAVG,3,Wed,7,1.42860590328167
HB_HUBAVG,3,Wed,8,1.235077924492
HB_HUBAVG,3,Wed,9,1.02936639675453
HB_HUBAVG,3,Wed,10,1.04455017724194
HB_HUBAVG,3,Wed,11,1.034427656917
HB_HUBAVG,3,Wed,12,1.02211366311965
HB_HUBAVG,3,Wed,13,1.02610527551583
HB_HUBAVG,3,Wed,14,1.09158858998901
HB_HUBAVG,3,Wed,15,1.13129600219147
HB_HUBAVG,3,Wed,16,1.19630971520628
HB_HUBAVG,3,Wed,17,1.23820860088115
HB_HUBAVG,3,Wed,18,1.14053149753948
HB_HUBAVG,3,Wed,19,1.35453931770821
HB_HUBAVG,3,Wed,20,1.24047834126329
HB_HUBAVG,3,Wed,21,1.13406143300189
HB_HUBAVG,3,Wed,22,0.924567004627531
HB_HUBAVG,3,Wed,23,0.850291707294802
HB_HUBAVG,3,Wed,24,0.741083279253073
HB_HUBAVG,3,Thu,1,0.691581350304372
HB_HUBAVG,3,Thu,2,0.61253977587161
HB_HUBAVG,3,Thu,3,0.563433868289984
HB_HUBAVG,3,Thu,4,0.571293926397344
HB_HUBAVG,3,Thu,5,0.638558384061981
HB_HUBAVG,3,Thu,6,0.761725235196458
HB_HUBAVG,3,Thu,7,1.17802296624239
HB_HUBAVG,3,Thu,8,1.12367701992252
HB_HUBAVG,3,Thu,9,1.01885030437189
HB_HUBAVG,3,Thu,10,1.03573775594909
HB_HUBAVG,3,Thu,11,1.03018642778085
HB_HUBAVG,3,Thu,12,1.04149661040398
HB_HUBAVG,3,Thu,13,1.04204136690647
HB_HUBAVG,3,Thu,14,1.09083598505811
HB_HUBAVG,3,Thu,15,1.13986407028224
HB_HUBAVG,3,Thu,16,1.21605215827338
HB_HUBAVG,3,Thu,17,1.34557450193691
HB_HUBAVG,3,Thu,18,1.26601411178749
HB_HUBAVG,3,Thu,19,1.4509978555617
HB_HUBAVG,3,Thu,20,1.3687655644715
HB_HUBAVG,3,Thu,21,1.22653223574986
HB_HUBAVG,3,Thu,22,0.959757194244604
HB_HUBAVG,3,Thu,23,0.870987825124516
HB_HUBAVG,3,Thu,24,0.755473505810736
HB_HUBAVG,3,Fri,1,0.69196825658537
HB_HUBAVG,3,Fri,2,0.607906349116816
HB_HUBAVG,3,Fri,3,0.585387442346826
HB_HUBAVG,3,Fri,4,0.595358241529377
HB_HUBAVG,3,Fri,5,0.654376000659513
HB_HUBAVG,3,Fri,6,0.801777214684583
HB_HUBAVG,3,Fri,7,1.2321356514646
HB_HUBAVG,3,Fri,8,1.11706794288268
HB_HUBAVG,3,Fri,9,1.06109609368559
HB_HUBAVG,3,Fri,10,1.13940461572505
HB_HUBAVG,3,Fri,11,1.09913091772138
HB_HUBAVG,3,Fri,12,1.07671614462432
HB_HUBAVG,3,Fri,13,1.06947885435604
HB_HUBAVG,3,Fri,14,1.12547673697136
HB_HUBAVG,3,Fri,15,1.16923891301801
HB_HUBAVG,3,Fri,16,1.25100987968222
HB_HUBAVG,3,Fri,17,1.2862070611308
HB_HUBAVG,3,Fri,18,1.16942114694563
HB_HUBAVG,3,Fri,19,1.27597592776594
HB_HUBAVG,3,Fri,20,1.19915131056566
HB_HUBAVG,3,Fri,21,1.10863311537577
HB_HUBAVG,3,Fri,22,0.987395486673059
HB_HUBAVG,3,Fri,23,0.89651282362793
HB_HUBAVG,3,Fri,24,0.799173872861463
HB_HUBAVG,3,Sat,1,0.712390789593994
HB_HUBAVG,3,Sat,2,0.650744254531582
HB_HUBAVG,3,Sat,3,0.619668750768532
HB_HUBAVG,3,Sat,4,0.618735476710713
HB_HUBAVG,3,Sat,5,0.668552132499693
HB_HUBAVG,3,Sat,6,0.717082383506273
HB_HUBAVG,3,Sat,7,0.800850036101311
HB_HUBAVG,3,Sat,8,0.859293171019318
HB_HUBAVG,3,Sat,9,1.00586764534325
HB_HUBAVG,3,Sat,10,1.13470991256862
HB_HUBAVG,3,Sat,11,1.13965374271274
HB_HUBAVG,3,Sat,12,1.16500348401295
HB_HUBAVG,3,Sat,13,1.15034855894288
HB_HUBAVG,3,Sat,14,1.16863568575149
HB_HUBAVG,3,Sat,15,1.20369652197766
HB_HUBAVG,3,Sat,16,1.35042233804069
HB_HUBAVG,3,Sat,17,1.40220643643805
HB_HUBAVG,3,Sat,18,1.28557240283387
HB_HUBAVG,3,Sat,19,1.22753284588682
HB_HUBAVG,3,Sat,20,1.25361407225937
HB_HUBAVG,3,Sat,21,1.15680580647806
HB_HUBAVG,3,Sat,22,0.976759584188572
HB_HUBAVG,3,Sat,23,0.902148106809432
HB_HUBAVG,3,Sat,24,0.829705861024142
HB_HUBAVG,3,Sun,1,0.807277263550496
HB_HUBAVG,3,Sun,2,0.727665588711876
HB_HUBAVG,3,Sun,3,0.665401996704133
HB_HUBAVG,3,Sun,4,0.641274934291981
HB_HUBAVG,3,Sun,5,0.654226643248074
HB_HUBAVG,3,Sun,6,0.686936597569099
HB_HUBAVG,3,Sun,7,0.805127831000336
HB_HUBAVG,3,Sun,8,0.863741203233546
HB_HUBAVG,3,Sun,9,0.97887362880494
HB_HUBAVG,3,Sun,10,1.0798694018349
HB_HUBAVG,3,Sun,11,1.10662708140163
HB_HUBAVG,3,Sun,12,1.07300775177092
HB_HUBAVG,3,Sun,13,1.04895064130567
HB_HUBAVG,3,Sun,14,1.04867507303001
HB_HUBAVG,3,Sun,15,1.06782706818849
HB_HUBAVG,3,Sun,16,1.1638901690841
HB_HUBAVG,3,Sun,17,1.28891549575174
HB_HUBAVG,3,Sun,18,1.20434359195122
HB_HUBAVG,3,Sun,19,1.31189788994192
HB_HUBAVG,3,Sun,20,1.53993063805185
HB_HUBAVG,3,Sun,21,1.35505188191051
HB_HUBAVG,3,Sun,22,1.09337224734231
HB_HUBAVG,3,Sun,23,0.94641168593201
HB_HUBAVG,3,Sun,24,0.840703695388242
HB_HUBAVG,3,Mon,1,0.574719315664859
HB_HUBAVG,3,Mon,2,0.521732223325441
HB_HUBAVG,3,Mon,3,0.496998396089514
HB_HUBAVG,3,Mon,4,0.513202474604751
HB_HUBAVG,3,Mon,5,0.575868021079966
HB_HUBAVG,3,Mon,6,0.739204154891927
HB_HUBAVG,3,Mon,7,1.22652409684564
HB_HUBAVG,3,Mon,8,1.17884060184832
HB_HUBAVG,3,Mon,9,1.01010310853128
HB_HUBAVG,3,Mon,10,1.01310929504315
HB_HUBAVG,3,Mon,11,1.02361872756435
HB_HUBAVG,3,Mon,12,1.03522798441916
HB_HUBAVG,3,Mon,13,0.996269762468495
HB_HUBAVG,3,Mon,14,1.04700832505919
HB_HUBAVG,3,Mon,15,1.12365386084167
HB_HUBAVG,3,Mon,16,1.24021079966394
HB_HUBAVG,3,Mon,17,1.39174215229512
HB_HUBAVG,3,Mon,18,1.3640999007103
HB_HUBAVG,3,Mon,19,1.63712518139464
HB_HUBAVG,3,Mon,20,1.49141067746124
HB_HUBAVG,3,Mon,21,1.25035362407393
HB_HUBAVG,3,Mon,22,0.975641946078057
HB_HUBAVG,3,Mon,23,0.831613839456198
HB_HUBAVG,3,Mon,24,0.741721530588864
HB_HUBAVG,4,Fri,1,0.700212110845022
HB_HUBAVG,4,Fri,2,0.637454669859733
HB_HUBAVG,4,Fri,3,0.589695518303113
HB_HUBAVG,4,Fri,4,0.581594252480329
HB_HUBAVG,4,Fri,5,0.629134450906603
HB_HUBAVG,4,Fri,6,0.773643516934656
HB_HUBAVG,4,Fri,7,0.985781731098187
HB_HUBAVG,4,Fri,8,0.919767362299008
HB_HUBAVG,4,Fri,9,0.926746493328772
HB_HUBAVG,4,Fri,10,0.992541908997605
HB_HUBAVG,4,Fri,11,1.00362641122135
HB_HUBAVG,4,Fri,12,1.03455354088266
HB_HUBAVG,4,Fri,13,1.07774204584331
HB_HUBAVG,4,Fri,14,1.15932945603832
HB_HUBAVG,4,Fri,15,1.33284981183715
HB_HUBAVG,4,Fri,16,1.54159425248033
HB_HUBAVG,4,Fri,17,1.74015737256244
HB_HUBAVG,4,Fri,18,1.37672254533014
HB_HUBAVG,4,Fri,19,1.12123161135819
HB_HUBAVG,4,Fri,20,1.09197399931577
HB_HUBAVG,4,Fri,21,1.16915497776257
HB_HUBAVG,4,Fri,22,0.969278138898392
HB_HUBAVG,4,Fri,23,0.87614095107766
HB_HUBAVG,4,Fri,24,0.769072870338693
HB_HUBAVG,4,Sat,1,0.740214912230934
HB_HUBAVG,4,Sat,2,0.650864074254786
HB_HUBAVG,4,Sat,3,0.584198164054965
HB_HUBAVG,4,Sat,4,0.558408696342861
